,Rank,Name,Symbol,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d,dt
2651,187.0,ANKRAnkr,ANKR,"$48,513,855.94",$0.008322,"5,829,566,044 ANKR *","$18,737,329.24",0.44%,10.66%,-40.92%,20200906
2652,98.0,SXPSwipe,SXP,"$132,476,629.89",$1.8106,"73,166,934 SXP *","$141,022,469.27",1.65%,8.99%,-39.59%,20200906
2653,139.0,CRVCurve DAO Token,CRV,"$78,938,844.86",$2.1692,"36,390,517 CRV *","$143,492,818.08",1.26%,14.54%,-39.54%,20200906
2654,530.0,LETLinkEye,LET,"$5,728,878.23",$0.007073,"809,999,000 LET","$11,976,246.12",0.81%,1.64%,-39.04%,20200906
2655,190.0,TOMOTomoChain,TOMO,"$47,884,603.70",$0.6665,"71,841,025 TOMO","$13,498,393.42",0.97%,12.46%,-38.85%,20200906
2656,246.0,COTICOTI,COTI,"$30,737,941.07",$0.05411,"568,032,883 COTI *","$11,134,783.22",2.36%,6.33%,-38.77%,20200906
2657,91.0,BALBalancer,BAL,"$148,022,834.25",$21.32,"6,943,831 BAL *","$58,342,376.54",2.15%,10.80%,-36.68%,20200906
2658,136.0,BNTBancor,BNT,"$81,415,681.10",$1.1774,"69,148,529 BNT *","$91,240,655.48",2.02%,15.90%,-36.66%,20200906
2659,230.0,OGNOrigin Protocol,OGN,"$34,988,637.58",$0.2718,"128,734,203 OGN","$18,660,333.39",2.49%,16.32%,-36.51%,20200906
2660,38.0,BATBasic Attention Token,BAT,"$505,990,567.90",$0.3465,"1,460,250,288 BAT *","$177,251,448.74",-0.51%,-2.60%,-16.42%,20200830
2661,47.0,ALGOAlgorand,ALGO,"$400,342,706.37",$0.5187,"771,817,007 ALGO","$133,607,018.93",-0.47%,-3.45%,-15.32%,20200830
2662,58.0,QTUMQtum,QTUM,"$334,988,845.65",$3.4540,"96,986,508 QTUM *","$421,072,775.88",-0.49%,-0.79%,-14.13%,20200830
2663,32.0,OMGOMG Network,OMG,"$773,167,791.81",$5.5130,"140,245,398 OMG *","$583,246,289.92",-0.91%,7.50%,-13.26%,20200830
2664,108.0,BTMBytom,BTM,"$142,711,027.83",$0.1074,"1,328,850,506 BTM","$40,415,405.42",-0.82%,-1.38%,-11.53%,20200830
2665,165.0,HCHyperCash,HC,"$71,677,679.84",$1.6014,"44,759,209 HC","$14,993,588.48",0.35%,2.57%,-11.35%,20200830
2666,40.0,ZRX0x,ZRX,"$459,354,300.07",$0.6379,"720,082,673 ZRX *","$79,711,864.02",-0.30%,-2.00%,-11.25%,20200830
2667,98.0,NANONano,NANO,"$155,893,236.06",$1.1699,"133,248,297 NANO *","$15,020,003.79",-0.21%,0.22%,-11.03%,20200830
2668,265.0,BEAMBeam,BEAM,"$33,552,562.66",$0.4839,"69,332,440 BEAM","$16,550,374.74",-1.72%,7.04%,-10.35%,20200830
2669,53.0,DGBDigiByte,DGB,"$363,127,928.89",$0.0269,"13,500,045,109 DGB","$39,592,742.61",0.19%,-1.95%,-8.72%,20200830
2670,283.0,OXTOrchid,OXT,"$30,854,539.35",$0.4689,"65,807,277 OXT","$14,594,001.90",-1.34%,-4.92%,-7.91%,20200830
2671,262.0,ELAMAElamachain,ELAMA,"$33,975,532.79",$0.06003,"565,933,389 ELAMA","$10,283,853.09",0.12%,0.59%,-7.77%,20200830
2672,70.0,REPAugur,REP,"$246,005,008.93",$22.36,"11,000,000 REP *","$13,770,829.51",-0.28%,-0.34%,-6.77%,20200830
2673,191.0,AKROAkropolis,AKRO,"$58,456,981.58",$0.02929,"1,995,847,438 AKRO *","$14,450,724.61",-2.10%,-6.00%,-6.25%,20200830
2674,17.0,ATOMCosmos,ATOM,"$1,545,358,355.40",$7.6355,"202,390,739 ATOM *","$350,623,367.39",0.71%,3.89%,-5.58%,20200830
2675,13.0,XTZTezos,XTZ,"$2,507,624,668.31",$3.3816,"741,546,948 XTZ *","$157,757,544.50",0.03%,0.54%,-5.00%,20200830
2676,621.0,SEELESeele-N,SEELE,"$4,168,695.33",$0.005959,"699,592,066 SEELE *","$17,277,172.07",-0.05%,-9.21%,-4.88%,20200830
2677,24.0,MIOTAIOTA,MIOTA,"$1,013,927,418.17",$0.3648,"2,779,530,283 MIOTA *","$32,702,205.12",0.29%,-1.44%,-4.77%,20200830
2678,126.0,IOSTIOST,IOST,"$104,139,031.08",$0.006882,"15,131,855,534 IOST *","$68,266,785.48",1.06%,1.96%,-4.75%,20200830
2679,26.0,VETVeChain,VET,"$950,452,854.38",$0.01714,"55,454,734,800 VET *","$113,606,521.08",0.08%,1.05%,-4.20%,20200830
2680,286.0,CRVCurve DAO Token,CRV,"$26,516,397.27",$2.6909,"9,853,935 CRV *","$30,411,528.22",2.09%,-9.63%,-53.30%,20200823
2681,241.0,NESTNEST Protocol,NEST,"$35,234,697.15",$0.09562,"368,470,094 NEST *","$27,218,110.23",-0.34%,-6.67%,-32.16%,20200823
2682,247.0,OXTOrchid,OXT,"$33,576,103.03",$0.5102,"65,807,277 OXT","$20,754,819.42",0.17%,-0.52%,-29.49%,20200823
2683,232.0,ELAMAElamachain,ELAMA,"$37,131,905.09",$0.06561,"565,933,389 ELAMA","$14,335,935.40",0.42%,1.43%,-28.88%,20200823
2684,111.0,JSTJUST,JST,"$120,198,000.58",$0.05318,"2,260,326,706 JST *","$311,772,316.06",-1.59%,6.89%,-27.98%,20200823
2685,167.0,PNKKleros,PNK,"$63,809,063.03",$0.1226,"520,560,290 PNK","$18,449,304.72",-5.42%,-7.30%,-22.28%,20200823
2686,315.0,LBACred,LBA,"$22,509,185.33",$0.02678,"840,410,205 LBA *","$11,139,066.01",1.41%,-13.97%,-20.28%,20200823
2687,5.0,LINKChainlink,LINK,"$5,311,136,483.80",$15.17,"350,000,000 LINK *","$1,286,304,277.60",1.31%,-4.25%,-19.98%,20200823
2688,69.0,BANDBand Protocol,BAND,"$241,489,262.85",$11.78,"20,494,033 BAND *","$63,105,216.81",0.31%,-4.30%,-19.70%,20200823
2689,97.0,KAVAKava.io,KAVA,"$139,133,720.65",$4.1551,"33,485,395 KAVA *","$28,292,937.02",1.13%,4.00%,-19.48%,20200823
2690,72.0,ZILZilliqa,ZIL,"$222,402,717.36",$0.02143,"10,377,454,519 ZIL","$29,555,742.32",0.16%,-2.18%,-19.03%,20200823
2691,43.0,BTTBitTorrent,BTT,"$413,568,694.58",$0.0004191,"986,714,545,771 BTT *","$23,179,713.28",0.52%,-2.36%,-18.28%,20200823
2692,44.0,DGBDigiByte,DGB,"$396,602,673.09",$0.02943,"13,477,095,726 DGB","$11,966,276.53",-0.80%,-2.64%,-18.00%,20200823
2693,80.0,LUNATerra,LUNA,"$186,123,496.14",$0.4828,"385,509,026 LUNA *","$16,506,860.77",-0.01%,3.32%,-16.79%,20200823
2694,126.0,MATICMatic Network,MATIC,"$95,400,796.51",$0.02531,"3,769,577,920 MATIC *","$10,582,360.43",0.16%,-2.53%,-16.78%,20200823
2695,78.0,SXPSwipe,SXP,"$188,686,118.91",$2.8596,"65,982,752 SXP *","$152,273,046.24",1.47%,4.51%,-16.60%,20200823
2696,13.0,XTZTezos,XTZ,"$2,608,955,404.14",$3.5219,"740,775,957 XTZ *","$172,850,687.96",-0.24%,-1.12%,-16.50%,20200823
2697,51.0,WAVESWaves,WAVES,"$360,061,688.89",$3.5020,"102,816,568 WAVES *","$99,003,780.06",-0.38%,3.62%,-16.39%,20200823
2698,130.0,FETFetch.ai,FET,"$90,068,723.99",$0.1167,"771,761,678 FET *","$13,263,039.03",-0.20%,-9.31%,-15.58%,20200823
2699,194.0,OGNOrigin Protocol,OGN,"$53,280,626.96",$0.4306,"123,747,531 OGN","$17,223,228.46",3.07%,5.95%,-14.88%,20200823
2700,103.0,BALBalancer,BAL,"$136,389,938.08",$19.64,"6,943,831 BAL *","$35,133,716.61",-0.19%,5.64%,-24.33%,20200816
2701,193.0,NESTNEST Protocol,NEST,"$52,424,528.30",$0.1423,"368,470,094 NEST *","$49,311,285.23",0.02%,-2.28%,-23.05%,20200816
2702,97.0,AMPLAmpleforth,AMPL,"$148,774,554.27",$0.6133,"242,585,778 AMPL *","$11,894,983.08",-0.38%,-4.32%,-15.91%,20200816
2703,92.0,BNTBancor,BNT,"$153,681,085.74",$2.2225,"69,148,529 BNT *","$82,432,520.98",-0.44%,7.65%,-10.08%,20200816
2704,149.0,XZCZcoin,XZC,"$76,069,969.00",$6.8673,"11,077,078 XZC","$28,409,704.96",-0.22%,-0.15%,-10.03%,20200816
2705,164.0,ABBCABBC Coin,ABBC,"$67,462,432.68",$0.1215,"555,416,924 ABBC","$34,470,776.15",-0.94%,0.73%,-9.84%,20200816
2706,21.0,VETVeChain,VET,"$1,097,812,639.31",$0.0198,"55,454,734,800 VET *","$169,575,850.96",-0.33%,1.54%,-8.73%,20200816
2707,27.0,ZECZcash,ZEC,"$829,575,583.57",$84.39,"9,829,694 ZEC","$359,705,956.40",0.43%,-0.46%,-7.21%,20200816
2708,61.0,ERDElrond,ERD,"$277,787,032.96",$0.02085,"13,323,533,427 ERD *","$17,250,423.42",-0.35%,-0.60%,-6.32%,20200816
2709,195.0,ELAMAElamachain,ELAMA,"$52,371,914.07",$0.09254,"565,933,389 ELAMA","$28,113,111.28",-0.28%,-2.06%,-4.90%,20200816
2710,58.0,BANDBand Protocol,BAND,"$297,298,197.54",$14.51,"20,494,033 BAND *","$78,097,979.26",-0.22%,-1.17%,-4.70%,20200816
2711,10.0,ADACardano,ADA,"$3,590,147,102.43",$0.1385,"25,927,070,538 ADA","$284,566,479.96",0.04%,0.29%,-4.56%,20200816
2712,79.0,ENJEnjin Coin,ENJ,"$175,993,161.19",$0.2143,"821,201,679 ENJ *","$10,631,478.96",1.03%,3.90%,-4.26%,20200816
2713,191.0,EXE8X8 PROTOCOL,EXE,"$53,212,005.45",$0.1717,"310,000,000 EXE","$33,171,551.66",0.02%,-0.62%,-3.72%,20200816
2714,100.0,MANADecentraland,MANA,"$142,068,380.99",$0.09861,"1,440,723,683 MANA *","$28,460,470.59",-0.23%,0.35%,-2.70%,20200816
2715,24.0,DASHDash,DASH,"$918,275,636.55",$95.10,"9,656,385 DASH","$265,020,921.66",1.27%,1.22%,-2.70%,20200816
2716,242.0,BEAMBeam,BEAM,"$37,360,111.64",$0.5452,"68,530,160 BEAM","$10,297,966.57",-0.78%,-1.93%,-2.69%,20200816
2717,16.0,XMRMonero,XMR,"$1,611,628,957.02",$91.22,"17,667,451 XMR","$64,177,486.55",0.00%,1.30%,-2.47%,20200816
2718,228.0,NULSNULS,NULS,"$41,956,809.08",$0.5069,"82,767,597 NULS","$18,162,018.03",-0.18%,2.54%,-1.11%,20200816
2719,42.0,DAIDai,DAI,"$425,048,488.40",$1.0107,"420,559,952 DAI *","$41,227,604.26",0.02%,0.71%,-1.03%,20200816
2720,64.0,AMPLAmpleforth,AMPL,"$209,719,879.25",$0.714,"293,723,724 AMPL *","$41,153,418.13",0.47%,14.53%,-35.53%,20200809
2721,316.0,EXE8X8 PROTOCOL,EXE,"$19,413,150.03",$0.1765,"110,000,000 EXE","$63,687,893.78",-0.50%,-0.39%,-14.07%,20200809
2722,27.0,ETCEthereum Classic,ETC,"$801,816,560.19",$6.8936,"116,313,299 ETC","$711,013,786.26",-0.02%,-0.67%,-4.69%,20200809
2723,535.0,KCASHKcash,KCASH,"$5,283,406.86",$0.01186,"445,499,083 KCASH *","$18,020,285.40",0.19%,-1.88%,-2.87%,20200809
2724,83.0,BCDBitcoin Diamond,BCD,"$155,241,328.47",$0.8324,"186,492,898 BCD","$11,345,641.20",-0.22%,0.18%,-2.19%,20200809
2725,3.0,XRPXRP,XRP,"$12,949,750,916.51",$0.2887,"44,862,646,997 XRP *","$1,391,288,258.62",-0.06%,-2.26%,-0.97%,20200809
2726,138.0,ABBCABBC Coin,ABBC,"$74,355,060.91",$0.1339,"555,416,924 ABBC","$54,513,139.30",-1.43%,-1.27%,-0.80%,20200809
2727,9.0,LTCLitecoin,LTC,"$3,725,788,181.86",$57.14,"65,205,660 LTC","$1,601,010,109.77",0.26%,-1.79%,-0.15%,20200809
2728,72.0,BUSDBinance USD,BUSD,"$180,393,479.03",$1.0013,"180,166,092 BUSD *","$181,087,677.63",-0.04%,0.10%,0.23%,20200809
2729,448.0,ACTAchain,ACT,"$8,696,689.41",$0.008966,"969,999,998 ACT *","$10,402,734.45",-0.33%,-1.86%,0.24%,20200809
2730,17.0,LEOUNUS SED LEO,LEO,"$1,273,668,670.40",$1.2743,"999,498,893 LEO *","$14,615,937.88",-0.20%,-1.00%,0.24%,20200809
2731,89.0,HUSDHUSD,HUSD,"$139,483,961.49",$1.0011,"139,325,517 HUSD *","$37,366,656.50",-0.13%,0.07%,0.25%,20200809
2732,57.0,PAXPaxos Standard,PAX,"$245,197,261.62",$1.0010,"244,951,954 PAX *","$162,711,948.42",-0.06%,0.09%,0.25%,20200809
2733,214.0,GTGatechain Token,GT,"$38,371,032.89",$0.544,"70,539,761 GT *","$14,569,073.20",-0.55%,-0.95%,0.37%,20200809
2734,257.0,USDKUSDK,USDK,"$28,636,364.01",$1.0013,"28,600,072 USDK *","$32,961,601.62",-0.07%,-0.08%,0.39%,20200809
2735,19.0,USDCUSD Coin,USDC,"$1,145,141,852.67",$1.0018,"1,143,129,787 USDC *","$326,988,690.33",0.00%,0.20%,0.40%,20200809
2736,4.0,USDTTether,USDT,"$10,029,916,687.55",$1.0032,"9,998,221,723 USDT *","$26,113,895,985.88",-0.08%,0.08%,0.41%,20200809
2737,39.0,DAIDai,DAI,"$384,329,737.36",$1.0213,"376,319,782 DAI *","$19,569,801.92",0.07%,0.60%,0.78%,20200809
2738,63.0,TUSDTrueUSD,TUSD,"$210,223,648.66",$1.0031,"209,582,479 TUSD *","$80,641,876.22",-0.02%,0.13%,0.78%,20200809
2739,272.0,TRUETrueChain,TRUE,"$25,965,497.31",$0.3263,"79,575,543 TRUE *","$21,079,318.17",-0.02%,1.60%,0.83%,20200809
2740,40.0,AMPLAmpleforth,AMPL,"$348,652,907.01",$1.0690,"326,161,305 AMPL *","$46,606,909.77",-4.90%,-19.90%,-60.39%,20200802
2741,96.0,TMTGThe Midas Touch Gold,TMTG,"$113,064,776.87",$0.02614,"4,324,789,771 TMTG","$14,809,189.19",-1.26%,-18.63%,-37.30%,20200802
2742,122.0,ABBCABBC Coin,ABBC,"$74,811,496.84",$0.1347,"555,416,924 ABBC","$41,083,083.01",-1.53%,-7.73%,-26.44%,20200802
2743,246.0,TRUETrueChain,TRUE,"$25,332,076.60",$0.3183,"79,575,543 TRUE *","$29,578,741.20",0.06%,-9.19%,-24.74%,20200802
2744,262.0,CHRChromia,CHR,"$21,819,655.67",$0.05496,"396,984,186 CHR","$11,145,691.07",-0.83%,2.20%,-22.84%,20200802
2745,89.0,LUNATerra,LUNA,"$125,569,943.63",$0.3258,"385,406,474 LUNA *","$10,572,956.02",1.98%,15.59%,-21.90%,20200802
2746,43.0,COMPCompound,COMP,"$325,638,377.15",$127.14,"2,561,279 COMP *","$55,605,504.32",-0.09%,-7.83%,-17.25%,20200802
2747,60.0,REPAugur,REP,"$208,561,530.55",$18.96,"11,000,000 REP *","$16,251,753.77",-0.98%,-8.34%,-15.80%,20200802
2748,141.0,TOMOTomoChain,TOMO,"$61,887,986.40",$0.8657,"71,489,175 TOMO","$12,279,189.74",-2.58%,-5.03%,-14.70%,20200802
2749,47.0,ERDElrond,ERD,"$271,891,011.68",$0.02041,"13,323,533,427 ERD *","$48,720,109.63",-0.44%,-1.30%,-11.85%,20200802
2750,107.0,SNTStatus,SNT,"$90,315,169.63",$0.02602,"3,470,483,788 SNT *","$22,025,092.30",-0.71%,-4.67%,-9.53%,20200802
2751,113.0,IOSTIOST,IOST,"$81,373,154.22",$0.005396,"15,080,958,845 IOST *","$69,983,117.10",-0.02%,-9.89%,-8.90%,20200802
2752,237.0,CTXCCortex,CTXC,"$26,539,534.08",$0.1062,"249,938,725 CTXC","$17,888,108.27",-0.61%,-6.66%,-8.33%,20200802
2753,8.0,ADACardano,ADA,"$3,461,382,969.29",$0.1335,"25,927,070,538 ADA","$421,324,884.95",-0.30%,-7.28%,-8.13%,20200802
2754,95.0,SXPSwipe,SXP,"$113,462,209.36",$1.7196,"65,982,752 SXP *","$100,102,343.06",-0.21%,5.47%,-6.96%,20200802
2755,21.0,VETVeChain,VET,"$895,325,708.48",$0.01615,"55,454,734,800 VET *","$173,373,841.93",-0.33%,-6.20%,-6.70%,20200802
2756,46.0,KNCKyber Network,KNC,"$275,108,879.47",$1.4070,"195,534,073 KNC *","$88,022,349.22",0.64%,-4.65%,-4.52%,20200802
2757,313.0,GASGas,GAS,"$16,672,169.01",$1.6461,"10,128,375 GAS *","$13,893,432.90",-0.49%,-4.80%,-4.48%,20200802
2758,38.0,BATBasic Attention Token,BAT,"$360,386,654.26",$0.2424,"1,487,012,637 BAT *","$157,623,656.57",-0.37%,-5.85%,-4.00%,20200802
2759,503.0,KCASHKcash,KCASH,"$5,436,440.43",$0.0122,"445,499,083 KCASH *","$17,203,290.66",-0.20%,-1.27%,-3.52%,20200802
2760,39.0,LENDAave,LEND,"$352,423,975.28",$0.2711,"1,299,999,942 LEND *","$26,299,126.13",-0.58%,-7.41%,-23.66%,20200726
2761,120.0,KAVAKava,KAVA,"$77,766,918.99",$2.3224,"33,485,395 KAVA *","$17,727,018.82",0.87%,-3.79%,-18.97%,20200726
2762,92.0,LRCLoopring,LRC,"$120,998,090.82",$0.1088,"1,112,333,959 LRC *","$20,588,949.06",-0.39%,-5.64%,-18.39%,20200726
2763,82.0,RENRen,REN,"$133,158,994.27",$0.1534,"868,140,654 REN *","$11,860,747.32",2.26%,-2.69%,-14.60%,20200726
2764,51.0,ALGOAlgorand,ALGO,"$247,403,472.60",$0.3205,"771,817,007 ALGO","$52,223,638.71",2.37%,0.24%,-14.32%,20200726
2765,66.0,TMTGThe Midas Touch Gold,TMTG,"$176,018,172.56",$0.04231,"4,159,734,424 TMTG","$10,670,546.22",-0.58%,-1.06%,-12.87%,20200726
2766,103.0,BNTBancor,BNT,"$98,533,541.40",$1.4250,"69,148,554 BNT *","$85,855,924.21",-0.59%,2.57%,-12.71%,20200726
2767,79.0,ENJEnjin Coin,ENJ,"$146,488,256.25",$0.1784,"821,201,679 ENJ *","$10,056,276.44",-0.51%,-4.73%,-12.43%,20200726
2768,43.0,KNCKyber Network,KNC,"$295,348,483.67",$1.5104,"195,538,120 KNC *","$84,457,536.00",0.51%,-2.66%,-12.23%,20200726
2769,205.0,ELAMAElamachain,ELAMA,"$33,552,872.87",$0.05929,"565,933,389 ELAMA","$15,214,270.93",-0.18%,3.48%,-10.61%,20200726
2770,482.0,KCASHKcash,KCASH,"$5,682,478.00",$0.01276,"445,499,083 KCASH *","$18,168,116.96",0.35%,-5.49%,-9.80%,20200726
2771,94.0,BTMBytom,BTM,"$115,412,578.69",$0.08813,"1,309,563,794 BTM","$22,308,376.26",-0.36%,-0.99%,-9.10%,20200726
2772,25.0,ATOMCosmos,ATOM,"$725,576,114.40",$3.8050,"190,688,439 ATOM *","$114,783,801.23",-0.55%,-1.75%,-8.66%,20200726
2773,48.0,ZRX0x,ZRX,"$270,214,350.70",$0.3846,"702,494,632 ZRX *","$37,634,138.00",-0.01%,-1.84%,-7.49%,20200726
2774,61.0,ICXICON,ICX,"$215,324,201.46",$0.3856,"558,407,165 ICX *","$26,373,115.95",-0.18%,-3.23%,-6.98%,20200726
2775,46.0,SNXSynthetix Network Token,SNX,"$279,225,061.97",$3.1311,"89,178,655 SNX *","$30,638,919.84",1.13%,-11.38%,-6.60%,20200726
2776,11.0,LINKChainlink,LINK,"$2,624,651,695.12",$7.4990,"350,000,000 LINK *","$693,139,971.63",-0.57%,-2.03%,-6.41%,20200726
2777,36.0,BATBasic Attention Token,BAT,"$377,641,646.91",$0.254,"1,487,012,637 BAT *","$110,640,028.44",0.06%,-3.10%,-6.39%,20200726
2778,30.0,ONTOntology,ONT,"$492,801,884.10",$0.7073,"696,743,794 ONT *","$94,790,431.95",-0.17%,-0.51%,-4.94%,20200726
2779,33.0,DOGEDogecoin,DOGE,"$406,166,431.37",$0.003235,"125,569,414,697 DOGE","$62,592,232.64",0.17%,-0.15%,-4.75%,20200726
2780,181.0,ELAMAElamachain,ELAMA,"$37,701,490.64",$0.06662,"565,933,389 ELAMA","$14,241,778.37",0.87%,-3.11%,-26.92%,20200719
2781,408.0,AACAcute Angle Cloud,AAC,"$7,545,042.31",$0.03018,"250,000,000 AAC","$55,352,343.37",-1.00%,0.07%,-15.84%,20200719
2782,56.0,THETATHETA,THETA,"$209,252,429.53",$0.2404,"870,502,690 THETA *","$13,498,232.51",-0.10%,-3.26%,-11.33%,20200719
2783,71.0,BCDBitcoin Diamond,BCD,"$161,985,811.44",$0.8686,"186,492,898 BCD","$18,257,836.09",0.34%,-2.35%,-11.20%,20200719
2784,164.0,NULSNULS,NULS,"$45,166,031.70",$0.4607,"98,028,823 NULS","$13,238,699.09",0.10%,-2.66%,-9.84%,20200719
2785,59.0,TMTGThe Midas Touch Gold,TMTG,"$189,139,386.02",$0.04951,"3,820,102,323 TMTG","$10,534,023.31",0.30%,-1.19%,-8.96%,20200719
2786,435.0,KCASHKcash,KCASH,"$6,251,341.51",$0.01403,"445,499,083 KCASH *","$20,732,501.05",-1.49%,-2.18%,-8.67%,20200719
2787,81.0,BTMBytom,BTM,"$128,775,356.95",$0.09846,"1,307,948,444 BTM","$26,128,949.38",0.46%,6.94%,-8.30%,20200719
2788,61.0,ZILZilliqa,ZIL,"$183,950,570.36",$0.01788,"10,288,327,344 ZIL","$25,914,801.95",0.51%,-0.50%,-7.94%,20200719
2789,7.0,BSVBitcoin SV,BSV,"$3,175,901,836.88",$172.00,"18,465,077 BSV","$1,090,383,715.77",-0.12%,-0.43%,-7.02%,20200719
2790,34.0,COMPCompound,COMP,"$417,160,251.66",$162.87,"2,561,279 COMP *","$23,593,828.46",0.14%,-0.40%,-6.78%,20200719
2791,147.0,SEROSuper Zero Protocol,SERO,"$55,853,500.87",$0.2016,"277,096,937 SERO","$11,299,101.66",0.32%,-2.80%,-6.75%,20200719
2792,33.0,DOGEDogecoin,DOGE,"$424,349,866.94",$0.003382,"125,478,236,008 DOGE","$116,746,163.22",-0.95%,-3.55%,-5.86%,20200719
2793,115.0,BTTBitTorrent,BTT,"$82,697,349.98",$0.0003899,"212,116,500,000 BTT *","$24,152,064.03",0.70%,0.51%,-5.66%,20200719
2794,25.0,ETCEthereum Classic,ETC,"$707,077,788.61",$6.0791,"116,313,299 ETC","$471,087,490.05",-0.08%,0.49%,-5.30%,20200719
2795,109.0,IOSTIOST,IOST,"$90,222,807.28",$0.006011,"15,009,546,992 IOST *","$26,138,620.29",0.75%,2.07%,-5.02%,20200719
2796,10.0,LTCLitecoin,LTC,"$2,768,772,724.78",$42.55,"65,066,867 LTC","$1,140,767,148.59",0.15%,0.22%,-4.33%,20200719
2797,52.0,TNCTNC Coin,TNC,"$220,668,772.87",$0.09551,"2,310,424,689 TNC","$12,386,801.41",0.20%,0.06%,-3.91%,20200719
2798,5.0,BCHBitcoin Cash,BCH,"$4,193,704,830.33",$227.10,"18,466,625 BCH","$955,372,848.54",0.22%,1.20%,-3.77%,20200719
2799,68.0,BTGBitcoin Gold,BTG,"$164,329,903.64",$9.3828,"17,513,924 BTG","$32,461,580.87",0.24%,0.12%,-3.72%,20200719
2800,145.0,NULSNULS,NULS,"$50,685,312.49",$0.5176,"97,933,150 NULS","$56,401,303.44",-0.38%,-7.00%,-17.91%,20200712
2801,33.0,COMPCompound,COMP,"$450,577,922.22",$175.92,"2,561,279 COMP *","$59,251,349.12",0.08%,-1.74%,-13.72%,20200712
2802,17.0,LEOUNUS SED LEO,LEO,"$1,123,337,557.48",$1.1239,"999,498,893 LEO *","$17,370,953.97",0.10%,-6.14%,-5.25%,20200712
2803,92.0,IOSTIOST,IOST,"$95,402,059.99",$0.006356,"15,009,546,992 IOST *","$34,032,758.44",0.06%,-1.84%,-4.51%,20200712
2804,268.0,GASGas,GAS,"$17,122,974.98",$1.6906,"10,128,375 GAS *","$11,711,894.98",0.30%,-2.44%,-1.98%,20200712
2805,48.0,TNCTNC Coin,TNC,"$230,279,595.57",$0.09967,"2,310,424,689 TNC","$18,069,065.69",0.13%,-2.03%,-1.87%,20200712
2806,129.0,ABBCABBC Coin,ABBC,"$58,045,104.82",$0.1045,"555,416,924 ABBC","$50,518,773.63",0.11%,-1.64%,-1.53%,20200712
2807,174.0,SXPSwipe,SXP,"$36,381,197.91",$0.5514,"65,982,752 SXP *","$17,547,633.34",-0.20%,-3.84%,-1.49%,20200712
2808,63.0,BUSDBinance USD,BUSD,"$173,150,163.34",$0.998,"173,496,178 BUSD *","$69,007,016.47",-0.12%,-0.26%,-0.19%,20200712
2809,45.0,PAXPaxos Standard,PAX,"$244,450,636.93",$0.998,"244,951,954 PAX *","$150,465,625.82",-0.10%,-0.28%,-0.19%,20200712
2810,73.0,TUSDTrueUSD,TUSD,"$137,674,547.39",$0.9982,"137,916,837 TUSD *","$66,654,341.94",-0.12%,-0.26%,-0.17%,20200712
2811,3.0,USDTTether,USDT,"$9,175,440,523.62",$0.9986,"9,187,991,663 USDT *","$18,560,508,406.22",-0.08%,-0.20%,-0.16%,20200712
2812,18.0,USDCUSD Coin,USDC,"$1,100,023,053.85",$0.9982,"1,101,959,713 USDC *","$247,223,174.61",-0.06%,-0.24%,-0.13%,20200712
2813,201.0,USDKUSDK,USDK,"$28,574,871.01",$0.9991,"28,600,072 USDK *","$91,576,951.93",-0.10%,-0.23%,-0.13%,20200712
2814,78.0,HUSDHUSD,HUSD,"$121,355,923.11",$0.9984,"121,555,481 HUSD *","$17,830,806.60",-0.11%,-0.24%,-0.13%,20200712
2815,42.0,KNCKyber Network,KNC,"$294,104,226.85",$1.6076,"182,944,453 KNC *","$75,233,533.77",0.17%,-2.49%,0.09%,20200712
2816,485.0,BITCNYbitCNY,BITCNY,"$4,266,962.56",$0.1432,"29,793,400 BITCNY *","$22,627,841.84",-0.08%,-0.21%,0.58%,20200712
2817,121.0,QCQCash,QC,"$65,589,037.96",$0.1426,"460,000,200 QC","$117,761,400.95",-0.03%,-0.21%,0.67%,20200712
2818,410.0,KCASHKcash,KCASH,"$6,823,944.08",$0.01532,"445,499,083 KCASH *","$26,908,363.97",-0.55%,-1.04%,0.91%,20200712
2819,119.0,MCOMCO,MCO,"$66,839,333.32",$4.2320,"15,793,831 MCO *","$21,786,432.69",0.00%,-0.60%,1.53%,20200712
2820,122.0,ELAMAElamachain,ELAMA,"$60,305,312.69",$0.1066,"565,933,389 ELAMA","$11,716,101.46",1.36%,-8.43%,-53.11%,20200705
2821,181.0,DACDavinci Coin,DAC,"$30,989,713.12",$0.006892,"4,496,658,499 DAC *","$15,986,601.62",-1.74%,12.32%,-40.73%,20200705
2822,63.0,TMTGThe Midas Touch Gold,TMTG,"$160,090,537.86",$0.04191,"3,820,102,323 TMTG","$18,776,513.47",0.05%,-0.44%,-29.29%,20200705
2823,65.0,BTGBitcoin Gold,BTG,"$155,325,612.24",$8.8687,"17,513,924 BTG","$36,371,850.47",1.46%,-4.01%,-15.27%,20200705
2824,28.0,COMPCompound,COMP,"$531,013,656.52",$207.32,"2,561,279 COMP *","$160,800,981.11",-0.10%,14.66%,-14.71%,20200705
2825,168.0,XSRXensor,XSR,"$36,750,505.89",$0.03317,"1,107,981,347 XSR","$11,520,456.39",0.22%,-9.92%,-12.08%,20200705
2826,36.0,BATBasic Attention Token,BAT,"$363,882,589.52",$0.2466,"1,475,758,645 BAT *","$69,072,096.72",-0.20%,-0.94%,-6.75%,20200705
